term,fico_range_low,loan_to_income,acc_open_past_24mths,dti,avg_cur_bal,total_bc_limit,mo_sin_rcnt_tl,mths_since_recent_inq,mort_acc,num_actv_rev_tl,loan_amnt,annual_inc,mths_since_recent_bc,mo_sin_old_rev_tl_op,home_ownership_MORTGAGE
60.0,705.0,0.4375,3.0,17.04,16329.0,68600.0,3.0,,5.0,6.0,35000.0,80000.0,3.0,140.0,1
36.0,680.0,0.12280701754385964,4.0,24.88,10221.0,10100.0,6.0,5.0,1.0,8.0,7000.0,57000.0,6.0,241.0,1
60.0,745.0,0.14545454545454545,3.0,17.74,46591.0,69800.0,11.0,15.0,3.0,6.0,24000.0,165000.0,45.0,252.0,1
60.0,715.0,0.15441176470588236,2.0,18.38,59251.0,63600.0,8.0,0.0,5.0,7.0,21000.0,136000.0,47.0,238.0,1
36.0,695.0,0.11,2.0,25.61,6792.0,10700.0,11.0,2.0,1.0,8.0,5500.0,50000.0,11.0,221.0,1
36.0,695.0,0.195433373505749,1.0,5.41,1558.0,1600.0,2.0,1.0,0.0,3.0,12000.0,61402.0,154.0,307.0,0
36.0,685.0,0.44,4.0,24.84,3185.0,11000.0,3.0,17.0,0.0,5.0,13200.0,30000.0,3.0,38.0,0
36.0,680.0,0.3157894736842105,7.0,15.51,31128.0,25900.0,6.0,7.0,1.0,8.0,30000.0,95000.0,6.0,119.0,1
36.0,660.0,0.14,7.0,13.01,7954.0,66600.0,2.0,1.0,4.0,15.0,35000.0,250000.0,4.0,309.0,1
60.0,680.0,0.11627906976744186,10.0,22.94,10348.0,7900.0,2.0,3.0,2.0,6.0,5000.0,43000.0,17.0,174.0,0
36.0,720.0,0.14666666666666667,2.0,3.47,29826.0,7500.0,23.0,,2.0,2.0,6600.0,45000.0,109.0,201.0,1
36.0,705.0,0.12,2.0,4.71,20383.0,20400.0,17.0,23.0,1.0,4.0,6000.0,50000.0,17.0,56.0,0
36.0,710.0,0.22641509433962265,3.0,8.81,1428.0,9800.0,9.0,9.0,0.0,3.0,12000.0,53000.0,13.0,25.0,0
36.0,665.0,0.3952941176470588,2.0,8.94,41648.0,29100.0,10.0,11.0,1.0,7.0,33600.0,85000.0,41.0,199.0,1
60.0,665.0,0.18666666666666668,1.0,31.54,17247.0,46700.0,23.0,4.0,1.0,8.0,28000.0,150000.0,78.0,436.0,1
36.0,755.0,0.24034090909090908,12.0,24.58,5721.0,30500.0,1.0,1.0,2.0,3.0,10575.0,44000.0,9.0,350.0,1
36.0,685.0,0.11130998495089003,3.0,17.87,14828.0,300.0,8.0,8.0,1.0,3.0,5000.0,44919.6,8.0,137.0,1
36.0,700.0,0.24285714285714285,9.0,26.14,3593.0,19000.0,0.0,2.0,0.0,3.0,17000.0,70000.0,0.0,101.0,0
36.0,750.0,0.2916666666666667,,6.78,,,,,,,14000.0,48000.0,,,1
36.0,660.0,0.16592592592592592,8.0,15.69,41917.0,11400.0,3.0,7.0,4.0,3.0,22400.0,135000.0,18.0,519.0,1
36.0,695.0,0.05555555555555555,7.0,29.83,1670.0,8000.0,6.0,12.0,0.0,13.0,2000.0,36000.0,14.0,159.0,1
36.0,680.0,0.25,4.0,12.93,986.0,19200.0,2.0,7.0,0.0,8.0,10000.0,40000.0,19.0,58.0,0
36.0,670.0,0.17391304347826086,10.0,18.83,24717.0,34700.0,1.0,7.0,5.0,10.0,20000.0,115000.0,1.0,327.0,1
36.0,695.0,0.32941176470588235,3.0,7.45,45467.0,9000.0,15.0,5.0,1.0,2.0,28000.0,85000.0,23.0,172.0,1
36.0,670.0,0.3,0.0,25.32,6577.0,9500.0,42.0,,6.0,4.0,15000.0,50000.0,75.0,130.0,0
36.0,725.0,0.30365844788711904,,16.26,,,,,,,16700.0,54996.0,,,0
36.0,700.0,0.37777777777777777,2.0,24.99,13437.0,18200.0,12.0,,4.0,6.0,23800.0,63000.0,12.0,268.0,1
36.0,690.0,0.15884146341463415,9.0,19.61,14496.0,22200.0,2.0,18.0,3.0,11.0,13025.0,82000.0,2.0,137.0,1
36.0,770.0,0.16,0.0,13.04,2230.0,23500.0,28.0,,1.0,2.0,12000.0,75000.0,28.0,293.0,1
60.0,700.0,0.45,,18.42,,,,,,,18000.0,40000.0,,,0
60.0,685.0,0.25,2.0,12.43,41723.0,32300.0,1.0,,6.0,5.0,40000.0,160000.0,103.0,216.0,1
36.0,660.0,0.04,6.0,17.28,2127.0,7500.0,3.0,3.0,0.0,5.0,1200.0,30000.0,8.0,309.0,0
36.0,670.0,0.2222222222222222,3.0,9.79,8201.0,26200.0,8.0,12.0,1.0,6.0,18000.0,81000.0,8.0,80.0,1
36.0,680.0,0.2,2.0,23.86,4172.0,15900.0,5.0,18.0,0.0,7.0,12000.0,60000.0,5.0,95.0,0
36.0,710.0,0.2390447024609487,2.0,22.24,2691.0,25300.0,11.0,6.0,0.0,8.0,10850.0,45389.0,20.0,155.0,0
60.0,775.0,0.36484375,2.0,25.06,2871.0,13500.0,8.0,2.0,0.0,0.0,11675.0,32000.0,31.0,84.0,0
36.0,665.0,0.34285714285714286,2.0,13.37,3236.0,9100.0,8.0,0.0,0.0,3.0,12000.0,35000.0,8.0,76.0,0
36.0,675.0,0.01791044776119403,3.0,15.91,1239.0,6200.0,4.0,8.0,0.0,7.0,1200.0,67000.0,4.0,229.0,0
36.0,675.0,0.05647058823529412,6.0,17.28,2188.0,21600.0,6.0,5.0,0.0,6.0,2400.0,42500.0,6.0,114.0,0
60.0,675.0,0.2373117326920643,4.0,19.16,22823.0,7700.0,4.0,4.0,5.0,9.0,15000.0,63208.0,127.0,161.0,1
36.0,720.0,0.5,4.0,17.21,21740.0,51300.0,1.0,1.0,3.0,4.0,35000.0,70000.0,1.0,210.0,1
60.0,670.0,0.4438638986468492,3.0,32.82,13965.0,5900.0,1.0,1.0,1.0,8.0,35000.0,78853.0,16.0,237.0,0
36.0,740.0,0.017391304347826087,,2.24,,,,,,,3600.0,207000.0,,,1
60.0,675.0,0.2833333333333333,15.0,8.84,6708.0,17200.0,6.0,2.0,4.0,8.0,17000.0,60000.0,9.0,211.0,1
36.0,735.0,0.32954545454545453,,17.89,,,,,,,14500.0,44000.0,,,0
36.0,660.0,0.11904761904761904,0.0,4.63,1761.0,17800.0,34.0,,0.0,2.0,5000.0,42000.0,34.0,157.0,0
60.0,695.0,0.2,6.0,5.13,15447.0,18900.0,1.0,1.0,5.0,5.0,32000.0,160000.0,24.0,168.0,1
36.0,675.0,0.21818181818181817,2.0,38.84,8915.0,1800.0,7.0,6.0,0.0,5.0,4800.0,22000.0,65.0,124.0,0
36.0,745.0,0.36036036036036034,1.0,10.12,23038.0,58000.0,19.0,21.0,3.0,7.0,28000.0,77700.0,25.0,363.0,1
36.0,670.0,0.37037037037037035,4.0,26.11,20270.0,25500.0,10.0,7.0,1.0,7.0,20000.0,54000.0,25.0,155.0,1
60.0,725.0,0.49375,5.0,17.01,,5100.0,,14.0,0.0,,19750.0,40000.0,13.0,,0
36.0,685.0,0.41967700807479813,5.0,29.58,1637.0,19300.0,2.0,9.0,1.0,13.0,11850.0,28236.0,2.0,264.0,0
60.0,665.0,0.2604166666666667,10.0,10.43,5271.0,16000.0,0.0,0.0,2.0,14.0,25000.0,96000.0,12.0,245.0,1
60.0,670.0,0.2909090909090909,5.0,38.95,9011.0,8000.0,6.0,8.0,2.0,10.0,16000.0,55000.0,8.0,96.0,1
60.0,685.0,0.11851851851851852,5.0,14.07,51159.0,5300.0,3.0,3.0,5.0,3.0,12800.0,108000.0,3.0,386.0,1
36.0,750.0,0.07608695652173914,3.0,18.2,26690.0,12100.0,13.0,14.0,2.0,3.0,7000.0,92000.0,16.0,176.0,1
36.0,675.0,0.3,6.0,20.06,,13700.0,,1.0,0.0,,15000.0,50000.0,9.0,,0
36.0,690.0,0.2727272727272727,3.0,21.1,5445.0,32400.0,10.0,10.0,0.0,6.0,24000.0,88000.0,15.0,241.0,0
36.0,675.0,0.21,1.0,8.46,12571.0,15200.0,6.0,6.0,3.0,4.0,21000.0,100000.0,6.0,397.0,1
60.0,710.0,0.2358490566037736,10.0,19.54,13373.0,7400.0,1.0,1.0,3.0,7.0,25000.0,106000.0,4.0,260.0,1
60.0,660.0,0.12758620689655173,7.0,10.25,39606.0,8500.0,4.0,4.0,5.0,5.0,18500.0,145000.0,14.0,133.0,0
36.0,670.0,0.13653846153846153,11.0,14.23,8274.0,10300.0,2.0,2.0,4.0,13.0,8875.0,65000.0,2.0,134.0,1
60.0,690.0,0.3,3.0,24.77,14229.0,2800.0,8.0,8.0,2.0,2.0,15000.0,50000.0,37.0,37.0,1
36.0,720.0,0.44666666666666666,2.0,19.23,8992.0,14100.0,12.0,0.0,1.0,4.0,20100.0,45000.0,30.0,181.0,1
60.0,705.0,0.4392857142857143,16.0,23.28,6864.0,9300.0,7.0,0.0,1.0,6.0,30750.0,70000.0,7.0,114.0,1
36.0,705.0,0.46875,10.0,10.02,435.0,52600.0,8.0,8.0,3.0,7.0,15000.0,32000.0,9.0,195.0,0
36.0,660.0,0.33962264150943394,8.0,21.81,2686.0,10700.0,1.0,1.0,0.0,9.0,18000.0,53000.0,1.0,132.0,0
36.0,680.0,0.06111111111111111,7.0,4.03,40440.0,45500.0,2.0,1.0,4.0,3.0,11000.0,180000.0,6.0,194.0,0
36.0,670.0,0.1724137931034483,3.0,13.86,14941.0,7100.0,8.0,9.0,1.0,4.0,10000.0,58000.0,26.0,113.0,1
36.0,745.0,0.2823529411764706,5.0,17.89,15026.0,148300.0,3.0,5.0,2.0,13.0,24000.0,85000.0,10.0,318.0,1
60.0,695.0,0.19964349376114082,9.0,11.98,22186.0,10950.0,3.0,3.0,2.0,13.0,11200.0,56100.0,3.0,222.0,1
36.0,760.0,0.03428571428571429,1.0,16.39,2239.0,99200.0,18.0,2.0,0.0,8.0,2400.0,70000.0,38.0,149.0,0
36.0,720.0,0.23861792497852438,0.0,19.19,3237.0,9600.0,32.0,6.0,0.0,5.0,10000.0,41908.0,116.0,209.0,0
36.0,710.0,0.2853949152139273,3.0,7.25,47141.0,11000.0,4.0,20.0,0.0,3.0,12000.0,42047.0,4.0,118.0,0
36.0,705.0,0.2,6.0,18.98,5613.0,48500.0,3.0,3.0,3.0,6.0,25000.0,125000.0,6.0,194.0,1
36.0,685.0,0.248,3.0,25.83,2117.0,1100.0,21.0,21.0,0.0,3.0,6200.0,25000.0,21.0,77.0,0
36.0,700.0,0.19811320754716982,3.0,32.3,17127.0,12200.0,10.0,5.0,1.0,4.0,21000.0,106000.0,117.0,252.0,1
36.0,685.0,0.3333333333333333,5.0,22.33,1875.0,18300.0,4.0,4.0,0.0,4.0,11000.0,33000.0,6.0,223.0,0
36.0,675.0,0.08333333333333333,3.0,26.38,4278.0,16600.0,11.0,11.0,0.0,7.0,5000.0,60000.0,32.0,115.0,0
60.0,695.0,0.39611486486486486,4.0,32.88,5579.0,11700.0,5.0,15.0,4.0,9.0,23450.0,59200.0,5.0,641.0,1
36.0,675.0,0.11765259541625488,,8.44,,,,,,,10000.0,84996.0,,,0
36.0,815.0,0.1037037037037037,6.0,2.44,32298.0,102600.0,3.0,5.0,7.0,4.0,28000.0,270000.0,6.0,220.0,0
36.0,665.0,0.15666666666666668,9.0,6.84,581.0,4000.0,2.0,0.0,0.0,10.0,9400.0,60000.0,15.0,349.0,0
36.0,740.0,0.2634146341463415,6.0,25.38,6160.0,22500.0,5.0,7.0,2.0,4.0,10800.0,41000.0,5.0,115.0,0
36.0,690.0,0.23297713717693838,1.0,6.97,32741.0,4000.0,3.0,,3.0,4.0,15000.0,64384.0,94.0,104.0,1
36.0,670.0,0.20527859237536658,0.0,29.81,15897.0,14300.0,29.0,,0.0,4.0,14000.0,68200.0,83.0,130.0,0
60.0,695.0,0.4117647058823529,5.0,17.39,4981.0,42700.0,1.0,1.0,0.0,5.0,35000.0,85000.0,1.0,137.0,0
36.0,695.0,0.1111111111111111,1.0,19.3,29311.0,26000.0,24.0,,3.0,5.0,10000.0,90000.0,49.0,169.0,1
36.0,705.0,0.1951219512195122,5.0,14.44,1342.0,21900.0,5.0,12.0,1.0,11.0,16000.0,82000.0,5.0,187.0,0
36.0,695.0,0.1,4.0,17.09,5757.0,9300.0,12.0,0.0,0.0,4.0,5000.0,50000.0,17.0,68.0,1
36.0,670.0,0.2074074074074074,5.0,17.21,1916.0,10800.0,7.0,10.0,0.0,9.0,11200.0,54000.0,7.0,70.0,0
60.0,715.0,0.417910447761194,2.0,27.55,6801.0,27400.0,6.0,6.0,0.0,4.0,28000.0,67000.0,134.0,198.0,0
36.0,670.0,0.24528301886792453,3.0,15.35,3064.0,3900.0,10.0,12.0,2.0,4.0,13000.0,53000.0,20.0,155.0,0
60.0,670.0,0.3564655172413793,4.0,25.57,21817.0,41000.0,4.0,4.0,5.0,6.0,20675.0,58000.0,4.0,166.0,1
36.0,795.0,0.22483333333333333,2.0,1.48,,43000.0,,,4.0,,33725.0,150000.0,12.0,,1
36.0,755.0,0.08333333333333333,2.0,1.88,2049.0,82400.0,14.0,1.0,0.0,3.0,20000.0,240000.0,14.0,271.0,0
36.0,700.0,0.16,4.0,27.61,10311.0,2300.0,12.0,3.0,1.0,3.0,10000.0,62500.0,20.0,157.0,1
36.0,735.0,0.2222222222222222,1.0,11.4,2264.0,41000.0,9.0,,0.0,5.0,20000.0,90000.0,9.0,149.0,0
36.0,720.0,0.31746031746031744,1.0,20.48,25498.0,46000.0,5.0,,1.0,5.0,20000.0,63000.0,5.0,277.0,1
36.0,695.0,0.125,9.0,17.91,69759.0,22200.0,5.0,2.0,6.0,4.0,20000.0,160000.0,11.0,131.0,1
36.0,665.0,0.09615384615384616,1.0,3.53,3703.0,4000.0,12.0,0.0,0.0,3.0,5000.0,52000.0,12.0,36.0,0
60.0,670.0,0.4196078431372549,11.0,18.16,7401.0,16800.0,3.0,6.0,3.0,6.0,21400.0,51000.0,17.0,125.0,1
60.0,710.0,0.3153153153153153,6.0,14.09,23012.0,35800.0,4.0,5.0,3.0,10.0,35000.0,111000.0,5.0,252.0,1
36.0,660.0,0.1,19.0,15.91,12634.0,7400.0,3.0,6.0,1.0,7.0,12000.0,120000.0,16.0,183.0,1
60.0,685.0,0.15151515151515152,0.0,3.04,10906.0,8500.0,28.0,1.0,5.0,3.0,15000.0,99000.0,95.0,140.0,1
36.0,665.0,0.09090909090909091,7.0,25.75,6458.0,8000.0,1.0,1.0,1.0,4.0,5000.0,55000.0,15.0,162.0,0
36.0,660.0,0.12631578947368421,5.0,20.67,35846.0,19100.0,3.0,3.0,3.0,5.0,12000.0,95000.0,17.0,196.0,1
36.0,705.0,0.07777777777777778,2.0,29.95,4552.0,5700.0,1.0,9.0,0.0,5.0,3500.0,45000.0,1.0,161.0,0
36.0,685.0,0.35833333333333334,3.0,12.0,606.0,2000.0,5.0,16.0,0.0,2.0,2150.0,6000.0,14.0,45.0,0
36.0,675.0,0.12631578947368421,8.0,13.91,3736.0,3200.0,10.0,1.0,3.0,4.0,12000.0,95000.0,10.0,207.0,0
60.0,660.0,0.21929824561403508,5.0,12.26,15349.0,8500.0,8.0,15.0,5.0,6.0,20000.0,91200.0,10.0,275.0,1
36.0,745.0,0.1794871794871795,2.0,24.71,4490.0,10000.0,17.0,0.0,0.0,1.0,7000.0,39000.0,88.0,158.0,1
36.0,750.0,0.21,1.0,17.52,78426.0,37800.0,15.0,0.0,4.0,2.0,8400.0,40000.0,15.0,239.0,1
36.0,660.0,0.12631578947368421,8.0,13.72,41298.0,5900.0,0.0,5.0,4.0,9.0,12000.0,95000.0,0.0,170.0,1
36.0,700.0,0.2857142857142857,3.0,13.46,2782.0,23800.0,6.0,,0.0,6.0,20000.0,70000.0,6.0,65.0,0
36.0,740.0,0.05925925925925926,4.0,8.85,65200.0,66200.0,18.0,,4.0,6.0,8000.0,135000.0,35.0,187.0,0
36.0,660.0,0.13714285714285715,8.0,17.95,15388.0,11700.0,2.0,2.0,2.0,4.0,9600.0,70000.0,15.0,163.0,1
36.0,685.0,0.2857142857142857,3.0,22.53,2526.0,4200.0,8.0,6.0,0.0,9.0,10000.0,35000.0,36.0,74.0,0
60.0,720.0,0.4,2.0,30.99,14414.0,21500.0,16.0,,5.0,7.0,20000.0,50000.0,16.0,86.0,1
60.0,660.0,0.26666666666666666,6.0,20.67,4075.0,12100.0,9.0,12.0,3.0,9.0,12000.0,45000.0,9.0,130.0,0
36.0,660.0,0.05555555555555555,5.0,31.34,5465.0,15900.0,2.0,0.0,2.0,13.0,5000.0,90000.0,3.0,158.0,0
60.0,675.0,0.3,9.0,29.54,14152.0,700.0,3.0,3.0,3.0,3.0,18000.0,60000.0,14.0,95.0,0
36.0,680.0,0.2857142857142857,4.0,19.1,31699.0,8700.0,6.0,7.0,4.0,5.0,20000.0,70000.0,22.0,124.0,1
36.0,670.0,0.1302721088435374,3.0,10.68,27941.0,1500.0,6.0,6.0,5.0,2.0,9575.0,73500.0,6.0,160.0,1
60.0,735.0,0.3126514405415123,2.0,22.59,13568.0,10100.0,14.0,,1.0,3.0,20000.0,63969.0,39.0,92.0,1
36.0,670.0,0.12444444444444444,6.0,5.68,9714.0,8900.0,10.0,10.0,1.0,2.0,5600.0,45000.0,53.0,182.0,1
36.0,675.0,0.09851190476190476,1.0,6.47,9324.0,8200.0,2.0,20.0,5.0,8.0,8275.0,84000.0,37.0,224.0,1
60.0,760.0,0.43967391304347825,2.0,15.5,41915.0,39300.0,9.0,1.0,3.0,5.0,20225.0,46000.0,9.0,309.0,1
60.0,690.0,0.4666666666666667,3.0,33.54,8893.0,13500.0,2.0,3.0,1.0,7.0,28000.0,60000.0,3.0,195.0,1
36.0,700.0,0.45,4.0,14.59,1200.0,40100.0,3.0,3.0,0.0,9.0,18000.0,40000.0,3.0,161.0,0
60.0,665.0,0.2153846153846154,4.0,19.84,38294.0,20000.0,12.0,12.0,1.0,6.0,28000.0,130000.0,14.0,178.0,1
36.0,655.0,0.1185,,26.52,,,,,,,5925.0,50000.0,,,1
60.0,700.0,0.41106565361387104,5.0,21.16,16070.0,51000.0,11.0,16.0,1.0,8.0,21100.0,51330.0,19.0,166.0,1
60.0,740.0,0.25547445255474455,3.0,6.44,10530.0,2500.0,2.0,1.0,0.0,1.0,35000.0,137000.0,19.0,248.0,0
60.0,695.0,0.1943810906075057,5.0,33.92,10554.0,42000.0,4.0,4.0,0.0,4.0,15000.0,77168.0,11.0,207.0,1
36.0,665.0,0.3804347826086957,4.0,29.31,5455.0,15500.0,12.0,12.0,0.0,8.0,35000.0,92000.0,25.0,205.0,0
36.0,670.0,0.14285714285714285,7.0,8.59,2125.0,500.0,6.0,6.0,3.0,3.0,10000.0,70000.0,6.0,155.0,1
60.0,665.0,0.29096199308965265,,6.06,,,,,,,6400.0,21996.0,,,0
36.0,690.0,0.10702341137123746,9.0,10.39,3472.0,20700.0,1.0,1.0,0.0,12.0,16000.0,149500.0,1.0,192.0,0
60.0,670.0,0.35842293906810035,2.0,9.59,2152.0,24400.0,6.0,7.0,0.0,4.0,10000.0,27900.0,6.0,127.0,0
36.0,690.0,0.2,5.0,15.1,18126.0,13500.0,2.0,2.0,3.0,3.0,10000.0,50000.0,17.0,109.0,1
36.0,690.0,0.16666666666666666,8.0,33.26,8929.0,47400.0,5.0,5.0,0.0,7.0,16000.0,96000.0,5.0,165.0,0
60.0,685.0,0.38596491228070173,8.0,32.92,16643.0,43100.0,2.0,4.0,4.0,5.0,22000.0,57000.0,23.0,249.0,1
36.0,680.0,0.155,3.0,17.01,35112.0,7900.0,8.0,4.0,2.0,4.0,6975.0,45000.0,8.0,241.0,1
36.0,675.0,0.12692307692307692,3.0,11.72,36628.0,0.0,3.0,4.0,3.0,3.0,8250.0,65000.0,77.0,335.0,1
36.0,670.0,0.3588577204953247,7.0,23.36,816.0,20000.0,2.0,,0.0,9.0,7100.0,19785.0,2.0,186.0,0
60.0,695.0,0.4395833333333333,2.0,22.5,21710.0,7100.0,0.0,0.0,1.0,3.0,15825.0,36000.0,104.0,218.0,1
36.0,675.0,0.098,3.0,11.17,6678.0,37000.0,3.0,4.0,1.0,6.0,24500.0,250000.0,3.0,485.0,1
36.0,740.0,0.434375,1.0,10.83,2586.0,21300.0,4.0,1.0,0.0,4.0,17375.0,40000.0,101.0,143.0,0
36.0,660.0,0.1352112676056338,5.0,15.79,6138.0,1500.0,5.0,1.0,0.0,2.0,9600.0,71000.0,17.0,343.0,0
36.0,680.0,0.2727272727272727,5.0,37.74,3371.0,25900.0,7.0,19.0,1.0,9.0,15000.0,55000.0,21.0,273.0,0
60.0,680.0,0.44,3.0,26.17,4731.0,13800.0,3.0,,0.0,4.0,13200.0,30000.0,3.0,106.0,0
36.0,660.0,0.26136363636363635,4.0,26.4,,6600.0,,1.0,0.0,,2875.0,11000.0,19.0,,0
36.0,660.0,0.32941176470588235,8.0,18.78,4288.0,18900.0,1.0,1.0,0.0,6.0,28000.0,85000.0,1.0,206.0,0
60.0,665.0,0.315,11.0,31.06,2956.0,4400.0,2.0,9.0,0.0,6.0,12600.0,40000.0,2.0,138.0,0
36.0,675.0,0.1,6.0,9.96,33088.0,76200.0,0.0,1.0,4.0,8.0,28000.0,280000.0,77.0,160.0,0
36.0,690.0,0.11764705882352941,6.0,32.0,13333.0,18400.0,3.0,2.0,1.0,5.0,10000.0,85000.0,3.0,207.0,0
36.0,670.0,0.08333333333333333,1.0,3.0,556.0,4900.0,22.0,21.0,0.0,3.0,3500.0,42000.0,25.0,127.0,1
36.0,730.0,0.03214285714285714,4.0,8.04,134.0,34300.0,2.0,,0.0,13.0,1800.0,56000.0,18.0,141.0,0
36.0,700.0,0.22615384615384615,6.0,27.52,5170.0,5500.0,13.0,13.0,0.0,6.0,14700.0,65000.0,32.0,254.0,0
36.0,680.0,0.021505376344086023,1.0,4.49,127772.0,1500.0,20.0,15.0,4.0,1.0,2000.0,93000.0,137.0,137.0,1
36.0,690.0,0.13333333333333333,7.0,25.64,11255.0,31600.0,4.0,4.0,4.0,12.0,12000.0,90000.0,18.0,372.0,1
36.0,695.0,0.24,3.0,15.27,5247.0,17000.0,11.0,11.0,0.0,3.0,12000.0,50000.0,13.0,170.0,1
36.0,760.0,0.1306179775280899,13.0,0.42,112.0,52800.0,5.0,1.0,0.0,1.0,9300.0,71200.0,5.0,100.0,1
36.0,665.0,0.20927419354838708,4.0,4.99,18784.0,8900.0,10.0,,2.0,6.0,12975.0,62000.0,10.0,194.0,1
36.0,660.0,0.07368421052631578,4.0,7.28,4699.0,4500.0,7.0,11.0,2.0,1.0,7000.0,95000.0,26.0,258.0,0
36.0,710.0,0.21153846153846154,6.0,15.47,2741.0,500.0,2.0,3.0,0.0,4.0,4400.0,20800.0,3.0,3.0,0
36.0,670.0,0.0375,5.0,30.99,11812.0,2800.0,2.0,4.0,1.0,4.0,3000.0,80000.0,2.0,73.0,0
36.0,725.0,0.375,6.0,34.53,3944.0,21900.0,9.0,14.0,0.0,6.0,15000.0,40000.0,9.0,121.0,0
36.0,695.0,0.25,4.0,25.66,16864.0,21400.0,6.0,13.0,1.0,4.0,10000.0,40000.0,6.0,86.0,0
36.0,755.0,0.07111768554604159,1.0,12.73,12271.0,21800.0,9.0,9.0,0.0,3.0,5000.0,70306.0,25.0,150.0,0
36.0,690.0,0.1741562656674671,1.0,22.17,7171.0,9500.0,22.0,9.0,0.0,2.0,6600.0,37897.0,29.0,83.0,0
36.0,660.0,0.19230769230769232,8.0,23.11,1303.0,8900.0,3.0,1.0,0.0,15.0,7500.0,39000.0,23.0,143.0,0
36.0,680.0,0.10204081632653061,5.0,17.22,4953.0,8300.0,7.0,1.0,0.0,10.0,10000.0,98000.0,12.0,276.0,0
60.0,725.0,0.2564102564102564,5.0,3.82,1202.0,37000.0,1.0,6.0,0.0,3.0,10000.0,39000.0,1.0,95.0,0
36.0,740.0,0.07741935483870968,1.0,5.09,,24100.0,,23.0,0.0,,12000.0,155000.0,66.0,,0
36.0,675.0,0.059313725490196076,7.0,13.13,4243.0,5800.0,7.0,6.0,0.0,4.0,3025.0,51000.0,7.0,26.0,0
36.0,685.0,0.0967741935483871,8.0,9.5,20366.0,9700.0,1.0,0.0,2.0,4.0,6000.0,62000.0,4.0,93.0,1
60.0,680.0,0.4318181818181818,2.0,8.14,10413.0,8400.0,5.0,1.0,1.0,4.0,19000.0,44000.0,35.0,129.0,1
36.0,685.0,0.44,2.0,18.83,1695.0,24600.0,2.0,10.0,0.0,6.0,15400.0,35000.0,13.0,111.0,0
36.0,740.0,0.4375,8.0,25.18,7325.0,9700.0,3.0,3.0,0.0,4.0,28000.0,64000.0,5.0,102.0,0
60.0,705.0,0.3513636363636364,5.0,20.44,13655.0,9500.0,2.0,2.0,1.0,4.0,19325.0,55000.0,2.0,65.0,1
36.0,695.0,0.20202020202020202,,8.99,,,,,,,20000.0,99000.0,,,0
36.0,730.0,0.35294117647058826,5.0,31.71,2367.0,10400.0,2.0,5.0,5.0,3.0,6000.0,17000.0,2.0,160.0,1
36.0,740.0,0.30722222222222223,4.0,24.51,4090.0,19000.0,8.0,1.0,0.0,2.0,13825.0,45000.0,37.0,76.0,0
36.0,695.0,0.09421364985163205,5.0,12.93,9622.0,600.0,5.0,4.0,1.0,2.0,3175.0,33700.0,380.0,459.0,1
36.0,680.0,0.09032258064516129,2.0,19.69,6465.0,11000.0,1.0,1.0,0.0,4.0,5600.0,62000.0,7.0,130.0,0
36.0,700.0,0.08,5.0,10.52,33665.0,113500.0,10.0,4.0,6.0,8.0,20000.0,250000.0,10.0,246.0,1
36.0,680.0,0.05454545454545454,6.0,19.88,5515.0,11800.0,5.0,2.0,1.0,8.0,6000.0,110000.0,36.0,244.0,1
36.0,665.0,0.11612903225806452,6.0,30.77,13771.0,28700.0,5.0,5.0,3.0,11.0,10800.0,93000.0,13.0,118.0,1
36.0,710.0,0.2445,6.0,7.19,2835.0,11300.0,2.0,1.0,2.0,4.0,12225.0,50000.0,2.0,98.0,1
36.0,675.0,0.13333333333333333,5.0,4.06,583.0,3700.0,7.0,4.0,0.0,3.0,4000.0,30000.0,10.0,301.0,0
36.0,750.0,0.15180265654648956,6.0,6.7,2354.0,26200.0,3.0,11.0,0.0,3.0,18000.0,118575.0,11.0,43.0,0
60.0,710.0,0.2222222222222222,3.0,13.2,21121.0,12900.0,7.0,14.0,4.0,2.0,12000.0,54000.0,7.0,125.0,1
36.0,695.0,0.11363636363636363,4.0,22.83,1277.0,14000.0,10.0,17.0,0.0,11.0,5000.0,44000.0,18.0,91.0,0
36.0,670.0,0.27631578947368424,3.0,19.14,2966.0,23400.0,1.0,9.0,0.0,6.0,10500.0,38000.0,3.0,170.0,0
36.0,805.0,0.05952380952380952,11.0,26.94,5302.0,69900.0,2.0,3.0,3.0,13.0,10000.0,168000.0,7.0,426.0,1
36.0,665.0,0.037209302325581395,3.0,15.66,9870.0,2300.0,7.0,7.0,0.0,2.0,1600.0,43000.0,13.0,15.0,0
60.0,670.0,0.2411111111111111,2.0,9.52,27842.0,2500.0,21.0,10.0,5.0,2.0,10850.0,45000.0,33.0,215.0,1
36.0,775.0,0.08053691275167785,5.0,28.94,15964.0,81100.0,1.0,1.0,6.0,5.0,12000.0,149000.0,84.0,208.0,1
36.0,665.0,0.26805555555555555,0.0,7.27,3299.0,30800.0,30.0,,2.0,4.0,19300.0,72000.0,66.0,335.0,0
60.0,725.0,0.2484375,0.0,17.62,62387.0,27700.0,35.0,,4.0,4.0,19875.0,80000.0,40.0,304.0,1
36.0,685.0,0.15319148936170213,4.0,12.26,2406.0,15600.0,1.0,1.0,0.0,5.0,7200.0,47000.0,9.0,108.0,0
60.0,680.0,0.165625,4.0,17.32,3471.0,20400.0,7.0,10.0,0.0,8.0,13250.0,80000.0,11.0,176.0,0
